ID,GOID,Title,Cue,Dimension
3300226472_E2,3300226472,Police Search X's Premises in Paris as a Tech Inquiry Widens Draws Intense Public Response,2,Engagement
3300226472_E3,3300226472,Police Search X's Premises in Paris as a Tech Inquiry Widens as Pressure Builds,3,Engagement
3300226472_C1,3300226472,What the Data Show About Police Search X's Premises in Paris as a Tech Inquiry Widens,1,Credibility
3300226472_C2,3300226472,"Police Search X's Premises in Paris as a Tech Inquiry Widens, According to Officials",2,Credibility
3300226472_C3,3300226472,Officials Assess Police Search X's Premises in Paris as a Tech Inquiry Widens,3,Credibility
3300226473,3300226473,Small Businesses in Minneapolis Support a City in Crisis,0,Neutral
3300226473_E1,3300226473,An Unexpected Turn: Small Businesses in Minneapolis Support a City in Crisis,1,Engagement
3300226473_E2,3300226473,Small Businesses in Minneapolis Support a City in Crisis Sparks Widespread Concern,2,Engagement
3300226473_E3,3300226473,Small Businesses in Minneapolis Support a City in Crisis While Stakes Continue to Rise,3,Engagement
3300226473_C1,3300226473,"Small Businesses in Minneapolis Support a City in Crisis, Explained",1,Credibility
3300226473_C2,3300226473,"Small Businesses in Minneapolis Support a City in Crisis, Analysts Say",2,Credibility
3300226473_C3,3300226473,Officials Assess Small Businesses in Minneapolis Support a City in Crisis,3,Credibility
3300226474,3300226474,U.S. Fighter Jet Downs Iran's Drone Near Carrier,0,Neutral
3300226474_E1,3300226474,What No One Saw Coming: U.S. Fighter Jet Downs Iran's Drone Near Carrier,1,Engagement
3300226474_E2,3300226474,U.S. Fighter Jet Downs Iran's Drone Near Carrier Sparks Widespread Concern,2,Engagement
3300226474_E3,3300226474,U.S. Fighter Jet Downs Iran's Drone Near Carrier While Stakes Continue to Rise,3,Engagement
3300226474_C1,3300226474,"U.S. Fighter Jet Downs Iran's Drone Near Carrier, Explained",1,Credibility
3300226474_C2,3300226474,"U.S. Fighter Jet Downs Iran's Drone Near Carrier, According to Officials",2,Credibility
3300226474_C3,3300226474,Officials Assess U.S. Fighter Jet Downs Iran's Drone Near Carrier,3,Credibility
3300226475,3300226475,Disney Picks Parks Chief As Its C.E.O.,0,Neutral
3300226475_E1,3300226475,"Disney Picks Parks Chief As Its C.E.O., in a Surprise Development",1,Engagement
3300226475_E2,3300226475,Disney Picks Parks Chief As Its C.E.O. Draws Intense Public Response,2,Engagement
3300226475_E3,3300226475,Disney Picks Parks Chief As Its C.E.O. as Pressure Builds,3,Engagement
3300226475_C1,3300226475,"Disney Picks Parks Chief As Its C.E.O., Explained",1,Credibility
3300226475_C2,3300226475,"Disney Picks Parks Chief As Its C.E.O., According to Officials",2,Credibility
3300226475_C3,3300226475,Formal Process Examines Disney Picks Parks Chief As Its C.E.O.,3,Credibility
3300226476,3300226476,Trump Repeats Call to 'Nationalize' Voting as White House Walks It Back,0,Neutral
3300226476_E1,3300226476,"Trump Repeats Call to 'Nationalize' Voting as White House Walks It Back, in a Surprise Development",1,Engagement
3300226476_E2,3300226476,Trump Repeats Call to 'Nationalize' Voting as White House Walks It Back Sparks Widespread Concern,2,Engagement
3300226476_E3,3300226476,"Trump Repeats Call to 'Nationalize' Voting as White House Walks It Back, With Key Questions Unresolved",3,Engagement
3300226476_C1,3300226476,"Trump Repeats Call to 'Nationalize' Voting as White House Walks It Back, Explained",1,Credibility
3300226476_C2,3300226476,"Trump Repeats Call to 'Nationalize' Voting as White House Walks It Back, According to Officials",2,Credibility
3300226476_C3,3300226476,Officials Assess Trump Repeats Call to 'Nationalize' Voting as White House Walks It Back,3,Credibility
3300226477,3300226477,Law Firm Chairman Says He Regrets Epstein Link,0,Neutral
3300226477_E1,3300226477,"Law Firm Chairman Says He Regrets Epstein Link, in a Surprise Development",1,Engagement
3300226477_E2,3300226477,Law Firm Chairman Says He Regrets Epstein Link Draws Intense Public Response,2,Engagement
3300226477_E3,3300226477,"Law Firm Chairman Says He Regrets Epstein Link, With Key Questions Unresolved",3,Engagement
3300226477_C1,3300226477,"Law Firm Chairman Says He Regrets Epstein Link, Explained",1,Credibility
3300226477_C2,3300226477,"Law Firm Chairman Says He Regrets Epstein Link, Analysts Say",2,Credibility
3300226477_C3,3300226477,Review Underway Regarding Law Firm Chairman Says He Regrets Epstein Link,3,Credibility
3300226478,3300226478,Federal Judge Temporarily Blocks End of Protection for Haitians in U.S.,0,Neutral
3300226478_E1,3300226478,What No One Saw Coming: Federal Judge Temporarily Blocks End of Protection for Haitians in U.S.,1,Engagement
3300226478_E2,3300226478,Federal Judge Temporarily Blocks End of Protection for Haitians in U.S. Sparks Widespread Concern,2,Engagement
3300226478_E3,3300226478,Federal Judge Temporarily Blocks End of Protection for Haitians in U.S. as Pressure Builds,3,Engagement
3300226478_C1,3300226478,Details on Federal Judge Temporarily Blocks End of Protection for Haitians in U.S.,1,Credibility
3300226478_C2,3300226478,Report: Federal Judge Temporarily Blocks End of Protection for Haitians in U.S.,2,Credibility
3300226478_C3,3300226478,Officials Assess Federal Judge Temporarily Blocks End of Protection for Haitians in U.S.,3,Credibility
3300226479,3300226479,Shutdown Jolts Workers and Performers,0,Neutral
3300226479_E1,3300226479,What No One Saw Coming: Shutdown Jolts Workers and Performers,1,Engagement
3300226479_E2,3300226479,Why Shutdown Jolts Workers and Performers Is Stirring Strong Reactions,2,Engagement
3300226479_E3,3300226479,Shutdown Jolts Workers and Performers as Pressure Builds,3,Engagement
3300226479_C1,3300226479,"Shutdown Jolts Workers and Performers, Explained",1,Credibility
3300226479_C2,3300226479,Report: Shutdown Jolts Workers and Performers,2,Credibility
3300226479_C3,3300226479,Formal Process Examines Shutdown Jolts Workers and Performers,3,Credibility
3300226480,3300226480,A Conservative Challenge to Bad Bunny's Halftime Show,0,Neutral
3300226480_E1,3300226480,What No One Saw Coming: A Conservative Challenge to Bad Bunny's Halftime Show,1,Engagement
3300226480_E2,3300226480,A Conservative Challenge to Bad Bunny's Halftime Show Draws Intense Public Response,2,Engagement
3300226480_E3,3300226480,A Conservative Challenge to Bad Bunny's Halftime Show While Stakes Continue to Rise,3,Engagement
3300226480_C1,3300226480,"A Conservative Challenge to Bad Bunny's Halftime Show, Explained",1,Credibility
3300226480_C2,3300226480,"A Conservative Challenge to Bad Bunny's Halftime Show, Analysts Say",2,Credibility
3300226480_C3,3300226480,Review Underway Regarding A Conservative Challenge to Bad Bunny's Halftime Show,3,Credibility
3300226481,3300226481,A Touchstone for Climbers That Lived Up to Its Name,0,Neutral
3300226481_E1,3300226481,What No One Saw Coming: A Touchstone for Climbers That Lived Up to Its Name,1,Engagement
3300226481_E2,3300226481,Why A Touchstone for Climbers That Lived Up to Its Name Is Stirring Strong Reactions,2,Engagement
3300226481_E3,3300226481,A Touchstone for Climbers That Lived Up to Its Name While Stakes Continue to Rise,3,Engagement
3300226481_C1,3300226481,"A Touchstone for Climbers That Lived Up to Its Name, Explained",1,Credibility
3300226481_C2,3300226481,"A Touchstone for Climbers That Lived Up to Its Name, According to Officials",2,Credibility
3300226481_C3,3300226481,Formal Process Examines A Touchstone for Climbers That Lived Up to Its Name,3,Credibility
3300226482,3300226482,"Trade War With India Off, but Peace Terms Murky",0,Neutral
3300226482_E1,3300226482,"Trade War With India Off, but Peace Terms Murky, in a Surprise Development",1,Engagement
3300226482_E2,3300226482,"Trade War With India Off, but Peace Terms Murky Sparks Widespread Concern",2,Engagement
3300226482_E3,3300226482,"Trade War With India Off, but Peace Terms Murky as Pressure Builds",3,Engagement
3300226482_C1,3300226482,"What the Data Show About Trade War With India Off, but Peace Terms Murky",1,Credibility
3300226482_C2,3300226482,"Trade War With India Off, but Peace Terms Murky, Analysts Say",2,Credibility
3300226482_C3,3300226482,"Review Underway Regarding Trade War With India Off, but Peace Terms Murky",3,Credibility
3300226483,3300226483,"'Disgusted' by Photo White House Altered, Subject Speaks Out",0,Neutral
3300226483_E1,3300226483,"An Unexpected Turn: 'Disgusted' by Photo White House Altered, Subject Speaks Out",1,Engagement
3300226483_E2,3300226483,"'Disgusted' by Photo White House Altered, Subject Speaks Out Sparks Widespread Concern",2,Engagement
3300226483_E3,3300226483,"'Disgusted' by Photo White House Altered, Subject Speaks Out as Pressure Builds",3,Engagement
3300226483_C1,3300226483,"'Disgusted' by Photo White House Altered, Subject Speaks Out, Explained",1,Credibility
3300226483_C2,3300226483,"'Disgusted' by Photo White House Altered, Subject Speaks Out, According to Officials",2,Credibility
3300226483_C3,3300226483,"Review Underway Regarding 'Disgusted' by Photo White House Altered, Subject Speaks Out",3,Credibility
3300226484,3300226484,A Feisty Hasidic Reporter Has Questions for Mayor Mamdani,0,Neutral
3300226484_E1,3300226484,"A Feisty Hasidic Reporter Has Questions for Mayor Mamdani, in a Surprise Development",1,Engagement
3300226484_E2,3300226484,A Feisty Hasidic Reporter Has Questions for Mayor Mamdani Sparks Widespread Concern,2,Engagement
3300226484_E3,3300226484,A Feisty Hasidic Reporter Has Questions for Mayor Mamdani While Stakes Continue to Rise,3,Engagement
3300226484_C1,3300226484,"A Feisty Hasidic Reporter Has Questions for Mayor Mamdani, Explained",1,Credibility
3300226484_C2,3300226484,"A Feisty Hasidic Reporter Has Questions for Mayor Mamdani, According to Officials",2,Credibility
3300226484_C3,3300226484,Review Underway Regarding A Feisty Hasidic Reporter Has Questions for Mayor Mamdani,3,Credibility
3300226485,3300226485,'It's Been Brutal': ICE Surge Ravages Twin Cities Economy,0,Neutral
3300226485_E1,3300226485,An Unexpected Turn: 'It's Been Brutal': ICE Surge Ravages Twin Cities Economy,1,Engagement
3300226485_E2,3300226485,'It's Been Brutal': ICE Surge Ravages Twin Cities Economy Draws Intense Public Response,2,Engagement
3300226485_E3,3300226485,'It's Been Brutal': ICE Surge Ravages Twin Cities Economy While Stakes Continue to Rise,3,Engagement
3300226485_C1,3300226485,"'It's Been Brutal': ICE Surge Ravages Twin Cities Economy, Explained",1,Credibility
3300226485_C2,3300226485,"'It's Been Brutal': ICE Surge Ravages Twin Cities Economy, Analysts Say",2,Credibility
3300226485_C3,3300226485,Officials Assess 'It's Been Brutal': ICE Surge Ravages Twin Cities Economy,3,Credibility
3300226486,3300226486,"Snow, Ice, Parking Hell: It's a Tough Winter to Be a New York City Mover",0,Neutral
3300226486_E1,3300226486,"Snow, Ice, Parking Hell: It's a Tough Winter to Be a New York City Mover, in a Surprise Development",1,Engagement
3300226486_E2,3300226486,"Snow, Ice, Parking Hell: It's a Tough Winter to Be a New York City Mover Draws Intense Public Response",2,Engagement
3300226486_E3,3300226486,"Snow, Ice, Parking Hell: It's a Tough Winter to Be a New York City Mover, With Key Questions Unresolved",3,Engagement
3300226486_C1,3300226486,"Snow, Ice, Parking Hell: It's a Tough Winter to Be a New York City Mover, Explained",1,Credibility
3300226486_C2,3300226486,"Snow, Ice, Parking Hell: It's a Tough Winter to Be a New York City Mover, According to Officials",2,Credibility
3300226486_C3,3300226486,"Review Underway Regarding Snow, Ice, Parking Hell: It's a Tough Winter to Be a New York City Mover",3,Credibility
3300226487,3300226487,Trump Administration Sued Over Halt to Tunnel Funding,0,Neutral
3300226487_E1,3300226487,"Trump Administration Sued Over Halt to Tunnel Funding, in a Surprise Development",1,Engagement
3300226487_E2,3300226487,Why Trump Administration Sued Over Halt to Tunnel Funding Is Stirring Strong Reactions,2,Engagement
3300226487_E3,3300226487,"Trump Administration Sued Over Halt to Tunnel Funding, With Key Questions Unresolved",3,Engagement
3300226487_C1,3300226487,Details on Trump Administration Sued Over Halt to Tunnel Funding,1,Credibility
3300226487_C2,3300226487,Report: Trump Administration Sued Over Halt to Tunnel Funding,2,Credibility
3300226487_C3,3300226487,Officials Assess Trump Administration Sued Over Halt to Tunnel Funding,3,Credibility
3300226488,3300226488,Giulietta Conjures Coastal Italy During a Bleak New York Winter,0,Neutral
3300226488_E1,3300226488,What No One Saw Coming: Giulietta Conjures Coastal Italy During a Bleak New York Winter,1,Engagement
3300226488_E2,3300226488,Why Giulietta Conjures Coastal Italy During a Bleak New York Winter Is Stirring Strong Reactions,2,Engagement
3300226488_E3,3300226488,Giulietta Conjures Coastal Italy During a Bleak New York Winter as Pressure Builds,3,Engagement
3300226488_C1,3300226488,Details on Giulietta Conjures Coastal Italy During a Bleak New York Winter,1,Credibility
3300226488_C2,3300226488,"Giulietta Conjures Coastal Italy During a Bleak New York Winter, According to Officials",2,Credibility
3300226488_C3,3300226488,Formal Process Examines Giulietta Conjures Coastal Italy During a Bleak New York Winter,3,Credibility
3300226489,3300226489,Minneapolis and an Internet at War With Truth,0,Neutral
3300226489_E1,3300226489,An Unexpected Turn: Minneapolis and an Internet at War With Truth,1,Engagement
3300226489_E2,3300226489,Minneapolis and an Internet at War With Truth Draws Intense Public Response,2,Engagement
3300226489_E3,3300226489,"Minneapolis and an Internet at War With Truth, With Key Questions Unresolved",3,Engagement
3300226489_C1,3300226489,What the Data Show About Minneapolis and an Internet at War With Truth,1,Credibility
3300226489_C2,3300226489,"Minneapolis and an Internet at War With Truth, Analysts Say",2,Credibility
3300226489_C3,3300226489,Officials Assess Minneapolis and an Internet at War With Truth,3,Credibility
3300226490,3300226490,House Cancels Vote as Clintons Agree to Testify,0,Neutral
3300226490_E1,3300226490,What No One Saw Coming: House Cancels Vote as Clintons Agree to Testify,1,Engagement
3300226490_E2,3300226490,House Cancels Vote as Clintons Agree to Testify Draws Intense Public Response,2,Engagement
3300226490_E3,3300226490,House Cancels Vote as Clintons Agree to Testify as Pressure Builds,3,Engagement
3300226490_C1,3300226490,What the Data Show About House Cancels Vote as Clintons Agree to Testify,1,Credibility
3300226490_C2,3300226490,"House Cancels Vote as Clintons Agree to Testify, Analysts Say",2,Credibility
3300226490_C3,3300226490,Formal Process Examines House Cancels Vote as Clintons Agree to Testify,3,Credibility
3300226491,3300226491,Iran President Conditionally Backs Talks With U.S.,0,Neutral
3300226491_E1,3300226491,What No One Saw Coming: Iran President Conditionally Backs Talks With U.S.,1,Engagement
3300226491_E2,3300226491,Iran President Conditionally Backs Talks With U.S. Sparks Widespread Concern,2,Engagement
3300226491_E3,3300226491,Iran President Conditionally Backs Talks With U.S. as Pressure Builds,3,Engagement
3300226491_C1,3300226491,"Iran President Conditionally Backs Talks With U.S., Explained",1,Credibility
