"ID","GOID","Title","Cue","Dimension","source"
"3300226493_E1",3300226493,"An Unexpected Turn: U.S. Failed to Alert Judge To Press Law in Applying To Search Reporter's Home","1","Engagement","NYT"
"3293829849_E2",3293829849,"A Tale of Two Meetings: Trump Chooses Oil Over Democracy Sparks Widespread Concern","2","Engagement","NYT"
"3300226439_E1",3300226439,"Heirs Say a Pissarro Was Sold Under Duress, in a Surprise Development","1","Engagement","NYT"
"3293829844_E1",3293829844,"What No One Saw Coming: Leonard D. Jacoby, 83, Dies; Brought Legal Services to the Masses","1","Engagement","NYT"
"3293875755",3293875755,"'Star Wars' Boss Steps Down, Ending an Asteroid-Filled, 14-Year Reign","0","Neutral","NYT"
"3300226423_C3",3300226423,"Review Underway Regarding In Trump's Fraud Sweep, It's Better to Be a Friend","3","Credibility","NYT"
"3294219868_C2",3294219868,"Report: Looking Back as New Jersey's Governor Heads Out","2","Credibility","NYT"
"3299645134",3299645134,"Public Media Holds Its Apocalypse at Bay, for Now","0","Neutral","NYT"
"3298850898_E3",3298850898,"Panama Canal Ruling Has Global Reach — Court decision on ports has strategic implications for the U.S. and China; as pressure builds for what comes next","E3","Engagement","WSJ"
"3293875737_E1",3293875737,"What No One Saw Coming: New York Nurses on Strike Cite Job Safety as Priority","1","Engagement","NYT"
"3297616406_E1",3297616406,"UPS Doubles Down on Its Revamp With 30,000 More Job Cuts","E1","Engagement","WSJ"
"3294219841_E2",3294219841,"Why Fairfield House Near the Beach $2,499,000 Is Stirring Strong Reactions","2","Engagement","NYT"
"3297614497_N",3297614497,"Amazon Shuts Down Fresh, Go Grocery Sites --- Retailer to convert some locations into Whole Foods Market stores","N","Neutral","WSJ"
"3298343566_N",3298343566,"Second Place Winner: A Kiawah Island Golf Home on a Jack Nicklaus-Designed Course","N","Neutral","WSJ"
"3300226442_E1",3300226442,"What No One Saw Coming: Experts Give Trump Suit Against Noah Slim Chances","1","Engagement","NYT"
"3299378812_C3",3299378812,"Briefing notes: Swatch's Shares Climb On Return to Sales Growth","C3","Engagement","WSJ"
"3298343608_E2",3298343608,"A growing dilemma for Alibaba Teams Up With Robovan Company --- The Zelos-Cainiao autonomous-driving fleet is set to top 20,000 vehicles","E2","Engagement","WSJ"
"3299613640_E3",3299613640,"Saudi Media Reverse Course, Condemn Israel — with a key decision looming","E3","Engagement","WSJ"
"3300226487_C2",3300226487,"Report: Trump Administration Sued Over Halt to Tunnel Funding","2","Credibility","NYT"
"3300234092_C3",3300234092,"Trump intensifies proposal to federalize election control, outlining changes to administration of voting","C3","Engagement","WSJ"
"3298343581_C1",3298343581,"Southwest says its planned changes are essential to improve financial performance","C1","Engagement","WSJ"
"3297616406_N",3297616406,"UPS to Cut 30,000 More Jobs as Part of Revamp","N","Neutral","WSJ"
"3294180814_E2",3294180814,"Why Inside the Fight to Keep Iran Online Is Stirring Strong Reactions","2","Engagement","NYT"
"3293829849_C2",3293829849,"Report: A Tale of Two Meetings: Trump Chooses Oil Over Democracy","2","Credibility","NYT"
"3297614510_E2",3297614510,"One Man's Gift to Team USA Athletes: $200,000 Each as a crucial test nears","E2","Engagement","WSJ"
"3294180813_C1",3294180813,"Details on The Hard Truth of Weight-Loss Drugs: You Probably Need Them Forever","1","Credibility","NYT"
"3300234141_E1",3300234141,"Poland Detains an Official on a Spy Charge in a High-Alert Arrest","E1","Engagement","WSJ"
"3299612240_C3",3299612240,"Egypt border crossing reopens; limited number of Palestinians enter, officials report","C3","Engagement","WSJ"
"3297941118_E1",3297941118,"With Shutdown Looming, Democrats Put ICE Demands at the Center of Talks","E1","Engagement","WSJ"
"3293875732_C2",3293875732,"A Loss, but the Music Plays On, According to Officials","2","Credibility","NYT"
"3298850617_E1",3298850617,"FBI Takes the Lead in the Pretti Shooting Investigation","E1","Engagement","WSJ"
"3300234120_E2",3300234120,"Google Bets Big on Race for AI Energy — as leaders weigh a risky choice","E2","Engagement","WSJ"
"3300226448_C3",3300226448,"Review Underway Regarding Here to Help; Backsliding on Your Resolutions? Here's How to Get on Track.","3","Credibility","NYT"
"3297614498_C1",3297614498,"Canadian CEO warns of fallout from Ottawa’s proposed electric-vehicle policy changes","C1","Engagement","WSJ"
"3298343609_E1",3298343609,"Hyundai Warns of More Road Hazards After Profits Slide Despite Higher Revenue","E1","Engagement","WSJ"
"3297619302_E2",3297619302,"Roche Touts Obesity Shot Trial — as the next step could reshape the outcome","E2","Engagement","WSJ"
"3293588099_C1",3293588099,"Details on Machado Presents Trump With Her Nobel Peace Prize","1","Credibility","NYT"
"3300233639_C3",3300233639,"White House policy push gains force through Stephen Miller’s expanded role, according to administration officials","C3","Engagement","WSJ"
"3297616220_C1",3297616220,"Officials say two people fired shots at Alex Pretti during the confrontation","C1","Engagement","WSJ"
"3294180904_C2",3294180904,"Report: Trump Announces 10% Tariff on European Countries in Standoff Over Greenland","2","Credibility","NYT"
"3297297577_E1",3297297577,"Lands’ End Teams Up With WHP in a New Venture Play","E1","Engagement","WSJ"
"3298343620_E2",3298343620,"A high-stakes moment for Klobuchar Enters Race For Minnesota Governor","E2","Engagement","WSJ"
"3299613761_E3",3299613761,"January Jobs Report Will Be Delayed — and the fallout could be significant","E3","Engagement","WSJ"
"3300226465_C3",3300226465,"Formal Process Examines Musk Folds A.I. Start-Up Into SpaceX","3","Credibility","NYT"
"3299612165_E1",3299612165,"Cold Won’t Let Up: Dozens Dead as 60 Million Sit Under Weather Warnings","E1","Engagement","WSJ"
"3294219882_C1",3294219882,"Details on Cold and Feeling Forgotten in Their New York City Rentals","1","Credibility","NYT"
"3300233672_N",3300233672,"President Signs Measure to End Shutdown --- Funding legislation kicks off 10 days of talks over enforcing immigration laws","N","Neutral","WSJ"
"3294219849_E1",3294219849,"The $2 Rental Batteries Helping to Power South Africa, in a Surprise Development","1","Engagement","NYT"
"3299610130_E2",3299610130,"Why Man Found Dead in Veterinary Van in Queens Is Stirring Strong Reactions","2","Engagement","NYT"
"3294180904",3294180904,"Trump Announces 10% Tariff on European Countries in Standoff Over Greenland","0","Neutral","NYT"
"3293875776_E2",3293875776,"Good Was Not Following ICE Agents, Lawyer Says Sparks Widespread Concern","2","Engagement","NYT"
"3293916590_C3",3293916590,"Review Underway Regarding The Kid Mero, Now a Morning-Radio Motormouth","3","Credibility","NYT"
"3297297394_N",3297297394,"Health-Insurance Costs Surge, Can Rival Mortgage Expenses --- Middle-income earners who rely on Obamacare see monthly bills soar","N","Neutral","WSJ"
"3299380352_C3",3299380352,"Data release: U.S. Readies for Iran Action, But More Air Defense Needed --- Pentagon moves to protect Israel, Arab allies, its own forces if Tehran retaliates","C3","Engagement","WSJ"
"3297295418_C1",3297295418,"Israel to reopen Gaza crossing as last hostage’s body is recovered, officials say","C1","Engagement","WSJ"
"3293875785",3293875785,"OpenAI Plans to Start Testing Ads Inside ChatGPT","0","Neutral","NYT"
"3299610144_E2",3299610144,"3-Way Talks Are Delayed; U.S. Meets With Russia Draws Intense Public Response","2","Engagement","NYT"
"3299612165_E2",3299612165,"Unrelenting Cold Snap Kills Dozens — but a bigger question looms: At least 60 million people are under National Weather Service warnings.","E2","Engagement","WSJ"
"3300226446",3300226446,"German Firm Makes Big Bet On Power Need For A.I. in U.S.","0","Neutral","NYT"
"3300226492_E3",3300226492,"Long a Country's Job, Drug Testing Athletes Faces a Major Change, With Key Questions Unresolved","3","Engagement","NYT"
"3300226470_E1",3300226470,"An Unexpected Turn: Moon Launch Delayed After Hydrogen Leaks During Test","1","Engagement","NYT"
"3300226426_C3",3300226426,"Review Underway Regarding Venezuela's Leader Eases Her System's Authoritarian Grip","3","Credibility","NYT"
"3299645133_C3",3299645133,"Officials Assess Parents Navigate a Fracturing Vaccine Landscape","3","Credibility","NYT"
"3299610145_C2",3299610145,"The Art Trade Sees Potential in the Persian Gulf, Analysts Say","2","Credibility","NYT"
"3293875740_C2",3293875740,"Report: Work Takes A Star To Space","2","Credibility","NYT"
"3294219874_E1",3294219874,"An Unexpected Turn: Trump Administration Begins Query Into Minnesota Leaders","1","Engagement","NYT"
"3300226417_C1",3300226417,"What the Data Show About A Closer Look at the U.S. Buildup Near Iran","1","Credibility","NYT"
"3298850611_E3",3298850611,"Friday's Markets: Gold, Silver Suffer Worst Day Since 1980 — Wall Street sees Trump's Fed nominee as a hawk on inflation and dollar; and the fallout could be significant","E3","Engagement","WSJ"
"3298850625_E1",3298850625,"With a Naval Buildup in Place, the U.S. Weighs Its Next Move on Iran","E1","Engagement","WSJ"
"3298831078_E1",3298831078,"Musk Eyes a Mashup: SpaceX and xAI Explore Joining Forces","E1","Engagement","WSJ"
"3294219898_E1",3294219898,"Judge Restricts Federal Agents' Actions Toward Minnesota Protesters, in a Surprise Development","1","Engagement","NYT"
"3297616432_C2",3297616432,"Census Data Show Immigration Curbs Affect U.S. Population Growth","C2","Engagement","WSJ"
"3293557029",3293557029,"Trump Sharpens Threat As Clashes With Agents Continue in Minnesota","0","Neutral","NYT"
"3300233645_N",3300233645,"Trump Says He Wants $1 Billion From Harvard","N","Neutral","WSJ"
"3298343619_N",3298343619,"BlackRock Ignites Credit Worries","N","Neutral","WSJ"
"3294219897_C2",3294219897,"Report: Strikes on Power Plants Force Closing of Schools","2","Credibility","NYT"
"3300226414_E1",3300226414,"An Unexpected Turn: Major Racial Shifts Found in College Admissions","1","Engagement","NYT"
"3300233889_E1",3300233889,"Taiwan Doubles Down on the U.S. Partnership Even as Tensions Simmer","E1","Engagement","WSJ"
"3300226418_C2",3300226418,"Three Chances to Indulge In Your Doughnut Dream, According to Officials","2","Credibility","NYT"
"3300194746_C3",3300194746,"Officials Assess Venezuela’s Authoritarian Grip Eases. But for How Long?","3","Credibility","NYT"
"3297295415_N",3297295415,"In Kyiv, a Hunt for Warmth --- Attacks plunge capital into darkness, cold, but residents remain resilient","N","Neutral","WSJ"
"3299613763_C3",3299613763,"In a policy move, Devon Energy, Coterra Ink All-Stock Deal To Create New Giant U.S. Shale Producer","C3","Engagement","WSJ"
"3300226479_E1",3300226479,"What No One Saw Coming: Shutdown Jolts Workers and Performers","1","Engagement","NYT"
"3297616413_C1",3297616413,"Studio 54 founder partners with Highgate to revive a stalled boutique-hotel brand","C1","Engagement","WSJ"
"3294219873_E3",3294219873,"New Wave of Players Represents Southeast Asia's Potential in the Sport While Stakes Continue to Rise","3","Engagement","NYT"
"3293875729",3293875729,"Video Analysis Sheds Light on Fatal ICE Shooting","0","Neutral","NYT"
"3294219829_C2",3294219829,"Report: The Pacific Coast Highway Is Finally Fully Reopened","2","Credibility","NYT"
"3300226468",3300226468,"PepsiCo Pledges Cheaper Snacks After Years Of Rising Prices","0","Neutral","NYT"
"3293875724",3293875724,"The Kid Mero Takes Over Hot 97's Marquee Slot","0","Neutral","NYT"
"3299613763_E1",3299613763,"Devon and Coterra Strike an All-Stock Merger to Build a Shale Powerhouse","E1","Engagement","WSJ"
"3293557018_C1",3293557018,"Details on Cyberattack in Venezuela Showed Precision of U.S. Capabilities","1","Credibility","NYT"
"3297297405_E2",3297297405,"Gold Soars Past $5,000 for First Time — but a bigger question looms: Risk of government shutdown adds momentum to rally in precious metal.","E2","Engagement","WSJ"
"3300233672_E3",3300233672,"President Signs Measure to End Shutdown — Funding legislation kicks off 10 days of talks over enforcing immigration laws; as pressure builds for what comes next","E3","Engagement","WSJ"
"3300233646_E2",3300233646,"P's 'Earnings Pope' Stirs Lament With Exit as tensions deepen","E2","Engagement","WSJ"
"3293557020",3293557020,"Cuba Receives Remains Of 32 Killed in Venezuela","0","Neutral","NYT"
"3298850896_E2",3298850896,"Decision Nears Over Russian Nuclear Accord — as rivals and regulators close in","E2","Engagement","WSJ"
"3297616431_C1",3297616431,"World Bank projects the U.S. economy will outpace peers, calling it in the fast lane","C1","Engagement","WSJ"
"3300233639_C2",3300233639,"Stephen Miller's Role in Shaping Trump's Policy Agenda","C2","Engagement","WSJ"
"3293875745_E3",3293875745,"Trump Praises Hassett, but Casts Doubt on Making Him Powell's Fed Successor, With Key Questions Unresolved","3","Engagement","NYT"
"3298343629_E1",3298343629,"Anthropic and the Pentagon Collide in a High-Stakes AI Dispute","E1","Engagement","WSJ"
"3300194752",3300194752,"U.S. Failed to Alert Judge to Press Law in Application to Search Reporter’s Home","0","Neutral","NYT"
"3298338130_E3",3298338130,"CEOs' Buzzword Is 'De-Escalation' — but the real test may be just ahead","E3","Engagement","WSJ"
"3297297582_C3",3297297582,"A court filing indicates The Treasury Department Cancels All Its Contracts With Booz Allen.","C3","Engagement","WSJ"
"3297616251_C1",3297616251,"Trump returns to farm country to promote $12 billion in aid for struggling rural communities","C1","Engagement","WSJ"
"3298850899_N",3298850899,"Traveler's Tale: Back Without the Backpack --- Can you ever really return to a place you knew as a younger, wilder version of yourself? Thirty-two years after she first landed in Thailand, one writer tries -- with her family in tow.","N","Neutral","WSJ"
"3298850611_C2",3298850611,"Friday's Markets: Gold and Silver Post Weekly Declines","C2","Engagement","WSJ"
"3300226435_C1",3300226435,"Trump Plans $12 Billion 'Vault' of Tech Minerals, Explained","1","Credibility","NYT"
"3298343579_C2",3298343579,"Trump Names Warsh as Fed Chair Pick, Officials Say","C2","Engagement","WSJ"
"3299380616_N",3299380616,"How NFL Pressure Is Driving the Sale Of the Seahawks","N","Neutral","WSJ"
"3297297517_E1",3297297517,"South Korea Gets Tagged With a Tariff Hike in a Sudden Escalation","E1","Engagement","WSJ"
"3297614665_N",3297614665,"GOP's $100 Billion Tax Bet: More Refunds, More Votes","N","Neutral","WSJ"
"3297297393_E3",3297297393,"Gold Miners Ramp Up As Prices Hit Milestone — as the fight heads toward a critical moment","E3","Engagement","WSJ"
"3298343616_C3",3298343616,"In an official statement, GameStop CEO Eyes A Major Acquisition.","C3","Engagement","WSJ"
